id,loan_status,prob
74602,1,0.962
74603,0,0.0781
74604,0,0.008
74605,0,0.0183
74606,0,0.0247
74607,0,0.0356
74608,0,0.0181
74609,0,0.016
74610,0,0.0288
74611,1,0.7535
74612,0,0.0151
74613,0,0.0804
74614,0,0.011
74615,1,0.8382
74616,0,0.0532
74617,0,0.2472
74618,0,0.0162
74619,0,0.065
74620,0,0.0235
74621,0,0.0133
74622,0,0.0585
74623,1,0.9617
74624,0,0.0267
74625,1,0.8304
74626,0,0.0691
74627,0,0.0199
74628,0,0.0549
74629,0,0.0072
74630,0,0.0605
74631,0,0.4612
74632,0,0.0393
74633,0,0.017
74634,0,0.2311
74635,0,0.0216
74636,0,0.0134
74637,0,0.0776
74638,0,0.006
74639,0,0.0405
74640,1,0.9684
74641,0,0.0474
74642,0,0.2024
74643,0,0.0125
74644,0,0.0756
74645,0,0.0236
74646,0,0.1747
74647,0,0.0554
74648,0,0.039
74649,1,0.7164
74650,0,0.0165
74651,0,0.0162
74652,0,0.1311
74653,0,0.0075
74654,0,0.0446
74655,0,0.0331
74656,0,0.0211
74657,0,0.0106
74658,0,0.0185
74659,0,0.1298
74660,0,0.0656
74661,0,0.0218
74662,0,0.1576
74663,0,0.2033
74664,0,0.0817
74665,0,0.0082
74666,0,0.0275
74667,0,0.0296
74668,0,0.1106
74669,0,0.0239
74670,0,0.0047
74671,0,0.2754
74672,0,0.0865
74673,0,0.0968
74674,0,0.0658
74675,0,0.0647
74676,0,0.0269
74677,0,0.045
74678,0,0.0377
74679,0,0.0101
74680,0,0.0241
74681,0,0.0629
74682,1,0.7587
74683,0,0.0079
74684,0,0.0921
74685,0,0.0063
74686,0,0.0205
74687,0,0.0731
74688,1,0.5505
74689,0,0.0276
74690,0,0.0469
74691,1,0.6334
74692,0,0.1074
74693,0,0.036
74694,1,0.5824
74695,0,0.0177
74696,0,0.0853
74697,0,0.0316
74698,0,0.1141
74699,0,0.048
74700,0,0.0114
74701,0,0.3635
74702,0,0.05
74703,0,0.0102
74704,0,0.0222
74705,0,0.047
74706,0,0.0336
74707,0,0.0125
74708,1,0.7623
74709,0,0.0082
74710,0,0.0298
74711,0,0.0113
74712,0,0.0745
74713,0,0.0387
74714,0,0.0192
74715,0,0.01
74716,0,0.0216
74717,0,0.0323
74718,0,0.0783
74719,0,0.0429
74720,0,0.0652
74721,0,0.0212
74722,0,0.0981
74723,0,0.0355
74724,0,0.1226
74725,0,0.0118
74726,0,0.0225
74727,0,0.0188
74728,0,0.0278
74729,0,0.0386
74730,0,0.0655
74731,0,0.0989
74732,1,0.9968
74733,0,0.012
74734,0,0.0087
74735,0,0.4733
74736,0,0.023
74737,0,0.0109
74738,0,0.0119
74739,0,0.1338
74740,0,0.0667
74741,1,0.8452
74742,0,0.0051
74743,0,0.0282
74744,0,0.0213
74745,0,0.0536
74746,0,0.1402
74747,0,0.0123
74748,0,0.0707
74749,0,0.0333
74750,0,0.0195
74751,1,0.9308
74752,0,0.0754
74753,0,0.0335
74754,0,0.0059
74755,0,0.0663
74756,0,0.029
74757,0,0.0029
74758,0,0.1182
74759,0,0.0287
74760,0,0.0032
74761,0,0.0665
74762,0,0.0379
74763,0,0.0123
74764,0,0.0101
74765,0,0.0138
74766,0,0.1011
74767,0,0.0209
74768,0,0.0453
74769,0,0.027
74770,0,0.0424
74771,0,0.1729
74772,0,0.0185
74773,0,0.0461
74774,0,0.0788
74775,0,0.0518
74776,0,0.0475
74777,0,0.0109
74778,0,0.0434
74779,0,0.0327
74780,0,0.0223
74781,0,0.0337
74782,0,0.0368
74783,1,0.9454
74784,0,0.0426
74785,0,0.0614
74786,1,0.734
74787,0,0.0168
74788,0,0.0129
74789,0,0.0726
74790,0,0.0551
74791,0,0.023
74792,0,0.0415
74793,1,0.9221
74794,0,0.0994
74795,0,0.3491
74796,0,0.0688
74797,1,0.8391
74798,0,0.0482
74799,0,0.099
74800,0,0.0117
74801,0,0.1057
74802,0,0.0311
74803,0,0.0853
74804,0,0.0378
74805,0,0.0186
74806,0,0.0647
74807,0,0.0598
74808,0,0.0158
74809,0,0.0662
74810,0,0.0318
74811,0,0.2918
74812,0,0.0162
74813,0,0.0344
74814,0,0.0156
74815,0,0.0834
74816,0,0.0141
74817,0,0.0344
74818,0,0.0688
74819,0,0.0304
74820,0,0.0755
74821,0,0.0299
74822,0,0.2134
74823,0,0.0002
74824,0,0.0059
74825,0,0.0704
74826,0,0.2981
74827,0,0.0245
74828,1,0.6387
74829,0,0.0026
74830,0,0.0653
74831,0,0.0133
74832,0,0.0719
74833,0,0.0369
74834,0,0.0179
74835,0,0.0157
74836,0,0.1125
74837,1,0.6887
74838,0,0.0546
74839,0,0.0864
74840,0,0.0275
74841,0,0.0154
74842,0,0.01
74843,0,0.0637
74844,0,0.0495
74845,0,0.0088
74846,0,0.0122
74847,0,0.067
74848,0,0.0463
74849,0,0.0566
74850,0,0.0514
74851,0,0.0622
74852,0,0.0434
74853,0,0.0054
74854,0,0.0206
74855,0,0.0102
74856,0,0.0075
74857,0,0.0146
74858,0,0.0525
74859,0,0.0286
74860,0,0.0987
74861,0,0.0385
74862,0,0.0416
74863,1,0.9591
74864,0,0.2041
74865,0,0.0061
74866,0,0.0318
74867,0,0.0211
74868,0,0.0613
74869,0,0.1046
74870,0,0.0558
74871,0,0.0098
74872,0,0.0211
74873,0,0.0025
74874,0,0.0051
74875,0,0.0239
74876,0,0.0087
74877,0,0.079
74878,0,0.0294
74879,0,0.059
74880,0,0.0086
74881,1,0.8356
74882,0,0.0177
74883,0,0.0197
74884,0,0.0452
74885,0,0.0174
74886,0,0.0081
74887,0,0.0105
74888,0,0.0159
74889,0,0.0305
74890,0,0.0465
74891,0,0.0987
74892,0,0.0825
74893,0,0.0548
74894,0,0.082
74895,0,0.0288
74896,0,0.0543
74897,0,0.0175
74898,0,0.1118
74899,0,0.0604
74900,0,0.069
74901,0,0.0309
74902,0,0.0119
74903,0,0.085
74904,0,0.0106
74905,0,0.0096
74906,0,0.0076
74907,0,0.0445
74908,0,0.0715
74909,0,0.3829
74910,0,0.0104
74911,0,0.031
74912,0,0.2277
74913,0,0.0246
74914,1,0.9181
74915,0,0.0323
74916,0,0.2432
74917,0,0.0579
74918,0,0.0296
74919,0,0.0367
74920,1,0.9533
74921,0,0.0922
74922,0,0.2319
74923,0,0.0391
74924,0,0.0137
74925,0,0.0776
74926,1,0.9327
74927,0,0.0444
74928,0,0.495
74929,0,0.0302
74930,0,0.0134
74931,0,0.2249
74932,0,0.0114
74933,0,0.0482
74934,0,0.0029
74935,1,0.9232
74936,1,0.6206
74937,0,0.2536
74938,0,0.0097
74939,0,0.0524
74940,0,0.042
74941,0,0.112
74942,0,0.0187
74943,0,0.1239
74944,0,0.0661
74945,0,0.0222
74946,0,0.0142
74947,0,0.0548
74948,0,0.1223
74949,0,0.0451
74950,0,0.0936
74951,0,0.1227
74952,0,0.3102
74953,0,0.0186
74954,0,0.0131
74955,1,0.9289
74956,0,0.0306
74957,1,0.8279
74958,0,0.0159
74959,0,0.0568
74960,0,0.0092
74961,0,0.0322
74962,0,0.0493
74963,0,0.0365
74964,0,0.0717
74965,0,0.053
74966,0,0.0137
74967,0,0.0495
74968,0,0.0328
74969,0,0.0593
74970,0,0.042
74971,0,0.0299
74972,0,0.0237
74973,0,0.0759
74974,0,0.0586
74975,0,0.0497
74976,0,0.0468
74977,0,0.0142
74978,0,0.0203
74979,0,0.0499
74980,0,0.0827
74981,0,0.0124
74982,0,0.0731
74983,0,0.011
74984,0,0.0094
74985,0,0.058
74986,0,0.0136
74987,1,0.9404
74988,0,0.0356
74989,0,0.0612
74990,0,0.0128
74991,0,0.0126
74992,0,0.0351
74993,1,0.8924
74994,0,0.0215
74995,0,0.0657
74996,0,0.0443
74997,0,0.0241
74998,1,0.8511
74999,0,0.0375
75000,0,0.0346
75001,0,0.0296
75002,0,0.3617
75003,0,0.0301
75004,0,0.0632
75005,0,0.0414
75006,0,0.0914
75007,0,0.016
75008,0,0.0552
75009,0,0.0592
75010,0,0.431
75011,0,0.0795
75012,0,0.0318
75013,0,0.0762
75014,0,0.0116
75015,0,0.0169
75016,0,0.0163
75017,0,0.0598
75018,0,0.0047
75019,0,0.3446
75020,0,0.0299
75021,0,0.0573
75022,0,0.0622
75023,0,0.0111
75024,0,0.0201
75025,0,0.0223
75026,0,0.4373
75027,0,0.0351
75028,0,0.0475
75029,0,0.3047
75030,0,0.0079
75031,0,0.0221
75032,1,0.951
75033,0,0.2739
75034,0,0.0131
75035,0,0.0204
75036,0,0.1883
75037,0,0.1979
75038,0,0.0347
75039,0,0.0145
75040,0,0.0277
75041,0,0.0093
75042,0,0.0466
75043,0,0.026
75044,0,0.007
75045,0,0.0286
75046,0,0.0148
75047,0,0.0349
75048,1,0.6983
75049,0,0.0058
75050,0,0.049
75051,0,0.3173
75052,0,0.0228
75053,0,0.053
75054,0,0.0784
75055,0,0.0628
75056,0,0.0147
75057,0,0.0286
75058,0,0.0157
75059,0,0.0122
75060,1,0.9078
75061,0,0.0502
75062,1,0.8914
75063,0,0.0125
75064,0,0.0933
75065,0,0.0072
75066,0,0.0048
75067,0,0.063
75068,0,0.065
75069,0,0.0026
75070,0,0.0899
75071,0,0.0041
75072,0,0.0474
75073,1,0.9881
75074,0,0.0851
75075,0,0.3159
75076,0,0.0187
75077,1,0.6749
75078,0,0.0635
75079,0,0.0126
75080,0,0.0256
75081,0,0.0229
75082,0,0.0574
75083,0,0.0361
75084,0,0.0114
75085,0,0.0255
75086,0,0.0904
75087,0,0.0802
75088,0,0.0426
75089,1,0.8958
75090,0,0.0345
75091,0,0.1329
75092,0,0.0339
75093,0,0.0551
75094,0,0.034
75095,0,0.0083
75096,0,0.0159
75097,0,0.3727
75098,0,0.0202
75099,0,0.0698
75100,0,0.0374
75101,0,0.3306
75102,0,0.0119
75103,0,0.0687
75104,0,0.035
75105,0,0.4806
75106,0,0.1623
75107,0,0.0223
75108,0,0.0331
75109,0,0.0174
75110,0,0.0899
75111,0,0.0248
75112,0,0.0227
75113,0,0.0429
75114,0,0.0448
75115,0,0.0165
75116,0,0.0673
75117,0,0.4161
75118,0,0.1273
75119,0,0.0354
75120,0,0.0489
75121,0,0.0368
75122,0,0.0237
75123,0,0.009
75124,0,0.0136
75125,0,0.2495
75126,0,0.0426
75127,1,0.8967
75128,0,0.2567
75129,0,0.0216
75130,0,0.0103
75131,1,0.9163
75132,0,0.0362
75133,0,0.0502
75134,0,0.044
75135,0,0.0667
75136,0,0.1122
75137,0,0.0481
75138,0,0.0108
75139,0,0.0507
75140,0,0.3363
75141,0,0.2025
75142,0,0.0325
75143,0,0.1398
75144,0,0.0293
75145,0,0.0289
75146,0,0.0239
75147,0,0.0353
75148,0,0.0193
75149,0,0.0895
75150,0,0.0092
75151,0,0.0314
75152,0,0.0267
75153,0,0.0375
75154,0,0.0503
75155,0,0.101
75156,0,0.0077
75157,0,0.0482
75158,0,0.0327
75159,0,0.0811
75160,0,0.119
75161,0,0.0111
75162,0,0.0061
75163,0,0.0117
75164,0,0.01
75165,0,0.0111
75166,0,0.0852
75167,0,0.0192
75168,0,0.0137
75169,0,0.0816
75170,0,0.0683
75171,0,0.0535
75172,0,0.0375
75173,0,0.0279
75174,0,0.0531
75175,0,0.0689
75176,0,0.0286
75177,0,0.0128
75178,0,0.0397
75179,1,0.828
75180,0,0.0111
75181,0,0.0075
75182,0,0.0031
75183,0,0.1878
75184,0,0.0382
75185,0,0.0439
75186,0,0.0125
75187,0,0.0977
75188,0,0.04
75189,0,0.012
75190,0,0.0326
75191,1,0.8779
75192,0,0.0421
75193,0,0.0227
75194,0,0.0235
75195,1,0.8657
75196,0,0.0614
75197,0,0.0489
75198,0,0.1565
75199,0,0.0482
75200,0,0.0071
75201,0,0.0193
75202,0,0.0443
75203,0,0.044
75204,0,0.0439
75205,0,0.0562
75206,0,0.0343
75207,0,0.0115
75208,0,0.0496
75209,1,0.977
75210,0,0.035
75211,0,0.0457
75212,0,0.0706
75213,0,0.0124
75214,0,0.0537
75215,0,0.1168
75216,0,0.0609
75217,0,0.0584
75218,0,0.053
75219,0,0.0172
75220,0,0.0134
75221,0,0.4394
75222,0,0.037
75223,0,0.109
75224,0,0.0192
75225,0,0.0232
75226,0,0.0439
75227,0,0.0306
75228,0,0.0132
75229,0,0.0119
75230,0,0.0301
75231,1,0.9768
75232,0,0.0147
75233,0,0.0347
75234,1,0.9829
75235,0,0.0278
75236,0,0.0326
75237,0,0.0451
75238,0,0.0555
75239,0,0.0125
75240,0,0.0491
75241,0,0.1377
75242,0,0.0214
75243,0,0.1144
75244,0,0.0679
75245,0,0.1039
75246,0,0.0344
75247,0,0.0544
75248,0,0.1109
75249,0,0.1164
75250,0,0.0143
75251,1,0.8749
75252,0,0.062
75253,0,0.0235
75254,0,0.1401
75255,0,0.0278
75256,0,0.0147
75257,0,0.0375
75258,0,0.0057
75259,0,0.0246
75260,0,0.0091
75261,0,0.042
75262,0,0.0664
75263,0,0.0183
75264,0,0.0086
75265,0,0.0073
75266,0,0.0281
75267,0,0.0374
75268,0,0.0248
75269,0,0.0476
75270,0,0.0497
75271,0,0.261
75272,0,0.0511
75273,0,0.0226
75274,1,0.8411
75275,0,0.059
75276,0,0.0278
75277,0,0.088
75278,0,0.0227
75279,0,0.0545
75280,0,0.0848
75281,0,0.0514
75282,0,0.0131
75283,0,0.0105
75284,0,0.0613
75285,1,0.8487
75286,1,0.9453
75287,1,0.9885
75288,0,0.014
75289,0,0.0056
75290,0,0.0853
75291,0,0.0179
75292,0,0.0344
75293,0,0.0221
75294,0,0.0116
75295,0,0.0275
75296,0,0.008
75297,0,0.0136
75298,0,0.0595
75299,0,0.0212
75300,0,0.0378
75301,0,0.0184
75302,0,0.066
75303,1,0.8229
75304,0,0.2325
75305,0,0.0119
75306,0,0.0511
75307,0,0.162
75308,1,0.8946
75309,0,0.0169
75310,0,0.0458
75311,0,0.0278
75312,0,0.0135
75313,0,0.1843
75314,0,0.0308
75315,0,0.0419
75316,0,0.0825
75317,0,0.0227
75318,0,0.0163
75319,1,0.8046
75320,0,0.0905
75321,0,0.0519
75322,0,0.3987
75323,0,0.0103
75324,0,0.0174
75325,0,0.0662
75326,0,0.0566
75327,0,0.0218
75328,0,0.0655
75329,0,0.1043
75330,0,0.0368
75331,0,0.1229
75332,0,0.0638
75333,0,0.1134
75334,0,0.0193
75335,0,0.0662
75336,0,0.0107
75337,0,0.0191
75338,0,0.0256
75339,0,0.0721
75340,0,0.0069
75341,0,0.017
75342,0,0.0509
75343,0,0.1186
75344,0,0.0021
75345,0,0.0157
75346,0,0.012
75347,0,0.0766
75348,0,0.0298
75349,0,0.0095
75350,0,0.0134
75351,0,0.0464
75352,0,0.0382
75353,0,0.045
75354,0,0.0235
75355,0,0.0452
75356,0,0.0438
75357,0,0.1671
75358,1,0.8535
75359,0,0.0093
75360,0,0.0399
75361,0,0.0207
75362,0,0.2457
75363,0,0.03
75364,0,0.0169
75365,0,0.0221
75366,0,0.0055
75367,0,0.1038
75368,0,0.0533
75369,0,0.0179
75370,0,0.0066
75371,0,0.0319
75372,1,0.9055
75373,0,0.0597
75374,0,0.024
75375,1,0.5444
75376,0,0.0114
75377,0,0.0055
75378,0,0.0872
75379,0,0.4023
75380,0,0.1091
75381,0,0.0503
75382,1,0.9659
75383,0,0.0836
75384,1,0.9917
75385,1,0.9672
75386,0,0.0039
75387,0,0.0
75388,0,0.0618
75389,0,0.0187
75390,0,0.0457
75391,0,0.0027
75392,0,0.02
75393,0,0.0176
75394,0,0.0735
75395,0,0.0272
75396,0,0.0165
75397,0,0.0165
75398,0,0.0106
75399,1,0.727
75400,0,0.0346
75401,0,0.112
75402,0,0.0327
75403,0,0.0206
75404,0,0.0331
75405,0,0.0848
75406,0,0.0449
75407,0,0.0428
75408,0,0.019
75409,0,0.3386
75410,0,0.0646
75411,0,0.0668
75412,0,0.0046
75413,0,0.0185
75414,0,0.0197
75415,0,0.0211
75416,0,0.0518
75417,0,0.004
75418,0,0.0108
75419,0,0.0531
75420,0,0.0461
75421,0,0.0186
75422,0,0.0739
75423,0,0.0123
75424,0,0.024
75425,0,0.0221
75426,0,0.0294
75427,1,0.9493
75428,1,0.7417
75429,0,0.0042
75430,0,0.0251
75431,0,0.1208
75432,0,0.0212
75433,0,0.1908
75434,1,0.5594
75435,0,0.18
75436,0,0.0538
75437,0,0.0428
75438,0,0.0223
75439,0,0.0063
75440,0,0.0082
75441,0,0.0147
75442,0,0.0433
75443,0,0.0102
75444,0,0.0044
75445,0,0.0443
75446,0,0.0358
75447,0,0.3177
75448,0,0.0236
75449,0,0.0073
75450,0,0.0592
75451,0,0.0567
75452,0,0.1376
75453,0,0.0181
75454,0,0.0081
75455,0,0.0413
75456,0,0.0257
75457,0,0.117
75458,0,0.0447
75459,0,0.0969
75460,0,0.0304
75461,0,0.032
75462,1,0.7744
75463,0,0.0046
75464,1,0.9276
75465,0,0.0369
75466,0,0.0391
75467,0,0.0199
75468,1,0.657
75469,0,0.0186
75470,0,0.0136
75471,0,0.1693
75472,0,0.0238
75473,0,0.0101
75474,0,0.0495
75475,0,0.0837
75476,0,0.0046
75477,0,0.0087
75478,0,0.0099
75479,0,0.0555
75480,0,0.0401
75481,0,0.0329
75482,0,0.1223
75483,1,0.7579
75484,0,0.0053
75485,0,0.0371
75486,0,0.0533
75487,1,0.5237
75488,0,0.0269
75489,0,0.0341
75490,0,0.0332
75491,0,0.0521
75492,1,0.5603
75493,0,0.0561
75494,0,0.4927
75495,0,0.0664
75496,0,0.0418
75497,0,0.0573
75498,1,0.508
75499,0,0.0224
75500,0,0.1356
75501,0,0.0389
75502,1,0.7937
75503,1,0.7394
75504,0,0.016
75505,0,0.3763
75506,0,0.092
75507,0,0.0825
75508,0,0.0182
75509,1,0.7669
75510,1,0.8156
75511,0,0.0233
75512,0,0.0481
75513,0,0.0616
75514,0,0.0438
75515,0,0.0023
75516,0,0.0384
75517,0,0.0462
75518,0,0.0346
75519,0,0.0806
75520,0,0.0131
75521,1,0.8083
75522,0,0.0258
75523,0,0.1977
75524,0,0.0367
75525,0,0.0107
75526,0,0.0723
75527,0,0.0333
75528,1,0.989
75529,0,0.0556
75530,0,0.0595
75531,0,0.0082
75532,0,0.0399
75533,0,0.0436
75534,0,0.0489
75535,1,0.674
75536,0,0.2906
75537,0,0.0094
75538,0,0.0767
75539,0,0.0059
75540,1,0.7019
75541,1,0.9792
75542,1,0.6239
75543,0,0.0727
75544,0,0.0101
75545,0,0.0583
75546,0,0.0236
75547,0,0.0217
75548,1,0.8871
75549,0,0.0463
75550,0,0.0049
75551,0,0.0581
75552,0,0.0239
75553,0,0.0328
75554,1,0.5615
75555,0,0.0628
75556,1,0.827
75557,0,0.2622
75558,0,0.0075
75559,0,0.3513
75560,0,0.0593
75561,0,0.0077
75562,0,0.0386
75563,0,0.0312
75564,0,0.0317
75565,0,0.1524
75566,0,0.0369
75567,0,0.0445
75568,0,0.0757
75569,0,0.0931
75570,0,0.0216
75571,0,0.0668
75572,0,0.0965
75573,0,0.0165
75574,0,0.0503
75575,0,0.0084
75576,0,0.0332
75577,0,0.0517
75578,0,0.0104
75579,0,0.1747
75580,0,0.3653
75581,0,0.0496
75582,0,0.006
75583,0,0.0142
75584,0,0.1203
75585,0,0.0826
75586,0,0.0538
75587,0,0.0058
75588,0,0.0387
75589,0,0.0711
75590,0,0.0353
75591,0,0.0184
75592,0,0.054
75593,0,0.0481
75594,0,0.038
75595,0,0.0467
75596,0,0.0097
75597,0,0.0407
75598,0,0.0332
75599,0,0.0396
75600,0,0.0252
75601,0,0.0272
75602,0,0.0287
75603,0,0.0455
75604,0,0.0636
75605,0,0.0705
75606,0,0.0884
75607,0,0.073
75608,0,0.0287
75609,0,0.0345
75610,0,0.0524
75611,0,0.0129
75612,0,0.0217
75613,0,0.0167
75614,0,0.0171
75615,0,0.1029
75616,0,0.1519
75617,1,0.5776
75618,0,0.0256
75619,0,0.0266
75620,0,0.0198
75621,1,0.5045
75622,0,0.0039
75623,0,0.008
75624,0,0.049
75625,0,0.0111
75626,1,0.8193
75627,0,0.0
75628,1,0.9152
75629,0,0.024
75630,0,0.024
75631,0,0.0337
75632,0,0.0315
75633,0,0.2824
75634,0,0.1179
75635,0,0.0762
75636,1,0.8583
75637,0,0.0544
75638,0,0.058
75639,0,0.2704
75640,0,0.0651
75641,0,0.0948
75642,0,0.1124
75643,0,0.0439
75644,0,0.0083
75645,0,0.0053
75646,0,0.0589
75647,1,0.8378
75648,0,0.0433
75649,0,0.015
75650,0,0.1573
75651,0,0.0414
75652,0,0.0148
75653,0,0.0084
75654,0,0.0514
75655,1,0.7805
75656,0,0.0229
75657,0,0.0899
75658,0,0.063
75659,0,0.3353
75660,0,0.0225
75661,0,0.0117
75662,1,0.6529
75663,0,0.0221
75664,1,0.9329
75665,0,0.0065
75666,0,0.0657
75667,0,0.1113
75668,1,0.8406
75669,0,0.017
75670,0,0.0936
75671,0,0.0053
75672,0,0.0477
75673,0,0.0147
75674,0,0.0123
75675,0,0.0242
75676,0,0.0357
75677,0,0.0088
75678,0,0.0455
75679,1,0.9072
75680,0,0.0238
75681,0,0.0299
75682,0,0.0481
75683,0,0.0162
75684,0,0.0795
75685,0,0.0857
75686,0,0.0771
75687,0,0.0153
75688,0,0.033
75689,0,0.0452
75690,0,0.0298
75691,0,0.0928
75692,0,0.057
75693,0,0.0245
75694,0,0.0293
75695,0,0.0526
75696,0,0.0298
75697,0,0.0211
75698,0,0.0602
75699,0,0.0048
75700,0,0.0492
75701,0,0.3678
75702,0,0.0064
75703,0,0.0658
75704,0,0.0476
75705,0,0.0131
75706,0,0.0066
75707,0,0.0933
75708,0,0.0279
75709,0,0.0795
75710,0,0.0086
75711,0,0.0907
75712,0,0.0728
75713,1,0.9127
75714,1,0.6475
75715,0,0.0686
75716,0,0.0284
75717,0,0.0305
75718,0,0.0243
75719,0,0.009
75720,0,0.0148
75721,0,0.0335
75722,0,0.0034
75723,0,0.036
75724,0,0.0044
75725,0,0.151
75726,0,0.079
75727,0,0.0414
75728,0,0.3889
75729,0,0.0165
75730,0,0.0725
75731,0,0.1142
75732,0,0.2101
75733,0,0.0422
75734,0,0.1645
75735,0,0.0322
75736,0,0.0234
75737,0,0.034
75738,0,0.0361
75739,0,0.0283
75740,0,0.034
75741,0,0.0413
75742,0,0.0751
75743,0,0.0077
75744,0,0.0642
75745,0,0.0397
75746,0,0.0278
75747,0,0.0119
75748,1,0.766
75749,0,0.1255
75750,0,0.0272
75751,0,0.0312
75752,0,0.0251
75753,0,0.0153
75754,0,0.0755
75755,0,0.0125
75756,0,0.0124
75757,1,0.8067
75758,0,0.0716
75759,0,0.0557
75760,0,0.0908
75761,0,0.038
75762,0,0.0146
75763,0,0.0349
75764,0,0.0574
75765,0,0.0235
75766,1,0.9875
75767,0,0.0408
75768,0,0.0202
75769,1,0.9685
75770,0,0.0631
75771,0,0.0234
75772,0,0.059
75773,0,0.0522
75774,0,0.0664
75775,0,0.0215
75776,0,0.0337
75777,1,0.5814
75778,0,0.093
75779,0,0.02
75780,0,0.0587
75781,0,0.0553
75782,0,0.0619
75783,0,0.0246
75784,0,0.0574
75785,0,0.0307
75786,0,0.0366
75787,0,0.0442
75788,0,0.039
75789,0,0.0096
75790,0,0.0161
75791,0,0.0678
75792,0,0.0701
75793,0,0.0447
75794,0,0.0201
75795,0,0.0251
75796,0,0.0571
75797,0,0.0417
75798,1,0.9008
75799,0,0.0238
75800,0,0.0088
75801,0,0.016
75802,0,0.0216
75803,0,0.0724
75804,0,0.0271
75805,0,0.0562
75806,0,0.018
75807,0,0.04
75808,0,0.0675
75809,0,0.0064
75810,0,0.0548
75811,1,0.9264
75812,0,0.013
75813,0,0.064
75814,0,0.0346
75815,0,0.4031
75816,0,0.1152
75817,0,0.0784
75818,0,0.044
75819,1,0.8238
75820,0,0.107
75821,0,0.0224
75822,0,0.1678
75823,0,0.0517
75824,0,0.0561
75825,0,0.4619
75826,0,0.0484
75827,1,0.926
75828,0,0.0192
75829,0,0.008
75830,0,0.0475
75831,0,0.0831
75832,0,0.043
75833,0,0.0099
75834,0,0.1429
75835,0,0.0321
75836,0,0.053
75837,0,0.0175
75838,0,0.0131
75839,0,0.0416
75840,0,0.0688
75841,0,0.0282
75842,0,0.0223
75843,0,0.018
75844,0,0.0207
75845,0,0.0206
75846,0,0.0616
75847,0,0.0158
75848,0,0.0402
75849,0,0.0217
75850,0,0.0199
75851,0,0.0279
75852,1,0.7722
75853,0,0.0496
75854,0,0.0041
75855,0,0.1106
75856,0,0.0548
75857,1,0.6195
75858,0,0.1145
75859,1,0.8309
75860,0,0.0291
75861,1,0.625
75862,0,0.0114
75863,0,0.0246
75864,1,0.9037
75865,0,0.071
75866,0,0.0734
75867,0,0.0104
75868,1,0.9346
75869,0,0.0449
75870,0,0.0057
75871,0,0.0155
75872,0,0.036
75873,0,0.0251
75874,1,0.966
75875,0,0.0673
75876,0,0.0286
75877,0,0.1573
75878,1,0.8375
75879,0,0.0123
75880,0,0.0042
75881,0,0.041
75882,0,0.3697
75883,0,0.0157
75884,0,0.0247
75885,0,0.0081
75886,0,0.0187
75887,1,0.883
75888,0,0.0317
75889,0,0.0332
75890,1,0.7929
75891,0,0.094
75892,0,0.0596
75893,0,0.1449
75894,0,0.0076
75895,0,0.0572
75896,0,0.1913
75897,0,0.0248
75898,0,0.0221
75899,0,0.013
75900,0,0.0294
75901,0,0.0705
75902,0,0.0252
75903,0,0.0263
75904,0,0.0242
75905,0,0.045
75906,0,0.0148
75907,0,0.0717
75908,0,0.1136
75909,0,0.0086
75910,0,0.0282
75911,0,0.0137
75912,0,0.0259
75913,0,0.0385
75914,0,0.0105
75915,0,0.0622
75916,0,0.0529
75917,0,0.0663
75918,0,0.075
75919,0,0.3333
75920,0,0.0446
75921,1,0.9437
75922,1,0.5079
75923,0,0.0146
75924,0,0.0368
75925,0,0.0163
75926,0,0.0226
75927,0,0.0711
75928,0,0.1167
75929,0,0.115
75930,1,0.9836
75931,0,0.0384
75932,0,0.0191
75933,0,0.0167
75934,0,0.0874
75935,0,0.0492
75936,1,0.8638
75937,0,0.0127
75938,1,0.7025
75939,0,0.0992
75940,0,0.038
75941,0,0.0098
75942,0,0.0747
75943,0,0.0192
75944,0,0.0249
75945,0,0.0495
75946,0,0.0361
75947,0,0.0247
75948,0,0.0393
75949,0,0.0238
75950,0,0.2069
75951,0,0.0619
75952,0,0.0083
75953,0,0.0518
75954,0,0.0426
75955,0,0.0723
75956,0,0.0522
75957,0,0.0149
75958,0,0.1016
75959,0,0.0114
75960,0,0.0337
75961,0,0.1107
75962,0,0.0545
75963,0,0.0788
75964,0,0.0702
75965,0,0.0735
75966,0,0.0528
75967,0,0.0088
75968,0,0.0316
75969,1,0.8699
75970,0,0.0911
75971,0,0.0237
75972,0,0.0264
75973,1,0.5787
75974,0,0.0424
75975,0,0.0687
75976,0,0.0162
75977,1,0.9159
75978,0,0.0308
75979,0,0.1152
75980,1,0.87
75981,0,0.0279
75982,0,0.0014
75983,0,0.0164
75984,0,0.0544
75985,0,0.0916
75986,1,0.8095
75987,1,0.6988
75988,0,0.0429
75989,0,0.0269
75990,0,0.0703
75991,0,0.0327
75992,0,0.026
75993,0,0.0474
75994,0,0.0269
75995,0,0.0322
75996,0,0.0121
75997,0,0.0202
75998,1,0.861
75999,0,0.0501
76000,0,0.0858
76001,0,0.0878
76002,0,0.0169
76003,0,0.1195
76004,1,0.9141
76005,0,0.0525
76006,0,0.0474
76007,0,0.0082
76008,0,0.0182
76009,0,0.0649
76010,0,0.0351
76011,0,0.0433
76012,0,0.0591
76013,0,0.0306
76014,0,0.0027
